1662	KODEX 혁신기술테마액티브	11945	0.00%	0	N/A	N/A
1663	KB STAR 50 ETN	9535	0.00%	0	N/A	N/A
1664	메리츠 인버스 3X 국채10년 ETN	18995	-0.94%	2	N/A	N/A
1665	KODEX MSCI Korea	15775	0.00%	0	N/A	N/A
1666	KOSEF 미국달러선물인버스	8845	-0.62%	234	N/A	N/A
1667	KODEX 미국S&P바이오(합성)	23155	-0.64%	58	N/A	N/A
1668	KOSEF KRX100	5200	0.00%	4	N/A	N/A
1669	ARIRANG KRX300	15505	+0.19%	1	N/A	N/A
1670	TRUE 인버스 유로스탁스50 ETN(H) C	9290	0.00%	0	N/A	N/A
1671	ACE 글로벌브랜드TOP10블룸버그	11610	-0.43%	311	N/A	N/A
1672	SOL 유럽탄소배출권선물S&P(H)	13265	-1.85%	4427	N/A	N/A
1673	TRUE 블룸버그 WTI원유 선물 ETN	9285	-1.28%	2	N/A	N/A
1674	삼성 인버스 금 선물 ETN(H)	9280	0.00%	0	N/A	N/A
1675	KODEX Fn웹툰&드라마	4865	-0.61%	64	N/A	N/A
1676	ACE 미국IT인터넷S&P(합성 H)	11530	-0.39%	23	N/A	N/A
1677	TIGER 은행	6495	-0.84%	638	N/A	N/A
1678	삼성 블룸버그 WTI원유 선물 ETN	9220	-1.76%	2	N/A	N/A
1679	메리츠 구리 선물 ETN(H)	9215	0.00%	0	N/A	N/A
1680	삼성 구리 선물 ETN(H)	9185	0.00%	0	N/A	N/A
1681	KODEX TDF2030액티브	10800	0.00%	0	N/A	N/A
1682	삼성 나스닥 100 ETN(H)	9170	-0.70%	2	N/A	N/A
1683	메리츠 인버스 2X 국채5년 ETN	9155	0.00%	0	N/A	N/A
1684	메리츠 레버리지 국채10년 ETN	9135	+0.61%	402	N/A	N/A
1685	ACE 미국달러단기채권액티브	10115	+0.30%	47	N/A	N/A
1686	메리츠 인버스 은 선물 ETN(H)	9095	0.00%	0	N/A	N/A
1687	삼성 인버스 은 선물 ETN(H)	9090	0.00%	0	N/A	N/A
1688	TIGER S&P글로벌인프라(합성)	12925	+0.62%	1	N/A	N/A
1689	ARIRANG 고배당저변동50	11285	-0.57%	3	N/A	N/A
1690	TREX 펀더멘탈 200	35960	0.00%	0	N/A	N/A
1691	신한 레버리지 Russell 2000 ETN	8985	-4.06%	907	N/A	N/A
1692	ACE 미국하이일드액티브(H)	9980	-0.15%	656	N/A	N/A
1693	KOSEF 200선물인버스2X	2765	-0.18%	79778	N/A	N/A
1694	하나 코스닥150 선물 ETN	8955	-1.70%	2	N/A	N/A
1695	미래에셋 인버스 에너지화학 Core5 ETN	4475	0.00%	0	N/A	N/A
1696	메리츠 미국채30년 ETN(H)	8915	+0.62%	4980	N/A	N/A
1697	KOSEF 블루칩	8095	+0.12%	9	N/A	N/A
1698	TIGER 미국나스닥넥스트100	10465	-1.18%	6200	N/A	N/A
1699	메리츠 인버스 3X 국채30년 ETN	44430	0.00%	0	N/A	N/A
1700	신한 인버스 2X Russell 2000 ETN	8875	+5.22%	1760	N/A	N/A
1701	KODEX 미국스마트모빌리티S&P	5540	-0.81%	122	N/A	N/A
1702	신한 인버스 달러인덱스 선물 ETN(H)	8840	0.00%	10	N/A	N/A
1703	FOCUS 혁신기업액티브	8025	0.00%	0	N/A	N/A
1704	ACE 중장기국공채액티브	98780	+0.11%	31	N/A	N/A
1705	메리츠 천연가스 선물 ETN(H)	2920	-2.01%	8494	N/A	N/A
1706	ACE 레버리지	6250	-0.32%	622	N/A	N/A
1707	KBSTAR KRX300레버리지	12500	0.00%	0	N/A	N/A
1708	SOL 차이나태양광CSI(합성)	7280	+0.62%	1	N/A	N/A
1709	TRUE 코스닥 150 ETN	8720	+0.06%	2	N/A	N/A
1710	KBSTAR 미국빅데이터Top3채권혼합iSelect	10895	+0.23%	1	N/A	N/A
1711	KOSEF 미국나스닥100(H)	10825	0.00%	0	N/A	N/A
1712	KB 레버리지 KRX 2차전지 K-뉴딜 ETN	8650	0.00%	200	N/A	N/A
1713	HANARO KAP초장기국고채	38615	+0.21%	9	N/A	N/A
1714	ARIRANG 200선물레버리지	28545	-0.52%	4	N/A	N/A
1715	메리츠 CSI 300 ETN	8560	0.00%	0	N/A	N/A
1716	KBSTAR 미국장기국채선물(H)	9510	+0.63%	579	N/A	N/A
1717	KODEX 콩선물(H)	14250	+0.60%	3	N/A	N/A
1718	삼성 레버리지 KRX 2차전지 K-뉴딜 ETN	8545	+0.53%	290	N/A	N/A
1719	KB 레버리지 은 선물 ETN(H)	17075	-0.15%	35	N/A	N/A
1720	KOSEF 미국S&P500(H)	10615	-0.79%	1	N/A	N/A
1721	삼성 FnGuide 웹 3.0 ETN	8455	-1.51%	2	N/A	N/A
1722	TREX 200	33700	0.00%	0	N/A	N/A
1723	신한 인버스 은 선물 ETN(H)	4210	0.00%	0	N/A	N/A
1724	HANARO 글로벌워터MSCI(합성)	10515	-0.24%	1	N/A	N/A
1725	HANARO CAPEX설비투자iSelect	10480	0.00%	0	N/A	N/A
1726	TIGER 우선주	11970	+1.48%	524	N/A	N/A
1727	ARIRANG 미국S&P500	10465	-0.14%	13	N/A	N/A
1728	KOSEF Fn중소형	20830	0.00%	0	N/A	N/A
1729	일양약품우	18720	-0.95%	18	19.01	N/A
1730	SOL 미국TOP5채권혼합40 Solactive	10400	+0.19%	165	N/A	N/A
1731	KOSEF 미국방어배당성장나스닥	13800	+0.88%	404	N/A	N/A
1732	삼성 코스피 양매도 5% OTM ETN	8280	0.00%	0	N/A	N/A
1733	KB FnGuide 언택트 ETN	8245	-0.42%	2	N/A	N/A
1734	에셋플러스 글로벌영에이지액티브	11440	-0.78%	15	N/A	N/A
1735	KBSTAR KQ고배당	12670	-0.82%	70	N/A	N/A
1736	대상홀딩스우	8980	+0.34%	170	10.35	N/A
1737	ARIRANG 국채선물10년	52580	0.00%	0	N/A	N/A
1738	TIMEFOLIO K컬처액티브	7440	-0.13%	104	N/A	N/A
1739	KOSEF 독일DAX	10905	+0.37%	5	N/A	N/A
1740	삼성 KRX 리츠 TOP10 월배당 ETN	8160	+0.25%	2	N/A	N/A
1741	KB 인버스 KOSPI 200 선물 ETN	11600	-0.26%	2	N/A	N/A
1742	덕성우	5820	-1.36%	159	39.59	N/A
1743	ACE 미국달러SOFR금리(합성)	10125	+0.65%	1	N/A	N/A
1744	대신 2X 알루미늄 선물 ETN(H)	8085	-2.41%	1	N/A	N/A
1745	ACE 삼성그룹동일가중	16135	-0.22%	10	N/A	N/A
1746	TIGER 금은선물(H)	10080	+0.15%	90	N/A	N/A
1747	ACE 미국나스닥100채권혼합액티브	10080	+0.10%	90	N/A	N/A
1748	SOL 한국형글로벌반도체액티브	10310	-0.82%	201	N/A	N/A
1749	히어로즈 TDF2050액티브	10715	0.00%	0	N/A	N/A
1750	KB 인버스 2X 금 선물 ETN(H)	16050	-0.80%	1	N/A	N/A
1751	크라운제과우	10350	-1.24%	126	5.09	N/A
1752	신한 인버스 다우존스지수 선물 ETN(H)	3990	+0.63%	10054	N/A	N/A
1753	ACE 중국본토CSI300레버리지(합성)	3620	0.00%	11	N/A	N/A
1754	KOSEF 코스피100	24850	0.00%	0	N/A	N/A
1755	ACE 미국S&P500채권혼합액티브	9940	-1.19%	10048	N/A	N/A
1756	ARIRANG Apple채권혼합Fn	10590	0.00%	534	N/A	N/A
1757	TIGER 미국S&P500선물인버스(H)	3935	+0.90%	24481	N/A	N/A
1758	대신 2X 철광석 선물 ETN(H)	7865	-4.55%	1364	N/A	N/A
1759	TIGER 이머징마켓MSCI레버리지(합성 H)	6890	0.00%	11	N/A	N/A
1760	메리츠 국채30년 ETN	7845	+0.32%	1091	N/A	N/A
1761	삼성 알루미늄 선물 ETN	7825	0.00%	0	N/A	N/A
1762	TIMEFOLIO 미국나스닥100액티브	10565	-0.24%	10011	N/A	N/A
1763	ACE 밸류대형	8685	-0.12%	10	N/A	N/A
1764	KBSTAR 글로벌수소경제Indxx	8650	-1.70%	81	N/A	N/A
1765	KODEX 모멘텀Plus	11110	+0.63%	1	N/A	N/A
1766	SOL 반도체소부장Fn	9720	+0.47%	21240	N/A	N/A
1767	ACE 코스피	25910	+0.27%	10	N/A	N/A
1768	KODEX 한중전기차(합성)	11075	-0.40%	15	N/A	N/A
1769	동원시스템즈우	29350	0.00%	15	11.92	N/A
1770	신한 인버스 2X 은 선물 ETN(H)	1545	+0.65%	1564	N/A	N/A
1771	HANARO Fn조선해운	9605	-0.52%	13428	N/A	N/A
1772	삼성 인버스 2X 금 선물 ETN(H)	7675	-0.58%	4010	N/A	N/A
1773	TRUE 베트남 VN30 선물 ETN(H)	7655	0.00%	0	N/A	N/A
1774	KB 인버스 2X KOSPI 200 선물 ETN	15285	+0.16%	127	N/A	N/A
1775	VITA 밸류알파액티브	10170	0.00%	0	N/A	N/A
1776	KODEX MSCI밸류	10875	0.00%	5	N/A	N/A
1777	KBSTAR 모멘텀로우볼	13840	+0.36%	1	N/A	N/A
1778	KODEX 밸류Plus	8455	0.00%	0	N/A	N/A
1779	KBSTAR KRX300미국달러선물혼합	15210	0.00%	0	N/A	N/A
1780	마이다스 KoreaStock중소형액티브	20270	-0.44%	6	N/A	N/A
1781	메리츠 STAR 50 ETN	7600	0.00%	0	N/A	N/A
1782	TIMEFOLIO 미국S&P500액티브	10540	-0.38%	12	N/A	N/A
1783	ACE 스마트밸류	12630	-0.51%	5718	N/A	N/A
1784	KBSTAR 미국장기국채선물레버리지(합성 H)	7970	+1.21%	3102	N/A	N/A
1785	HANARO Fn K-메타버스MZ	7570	0.00%	0	N/A	N/A
1786	UNICORN R&D 액티브	10800	0.00%	0	N/A	N/A
1787	KBSTAR 유로스탁스50(H)	11630	-1.40%	188	N/A	N/A
1788	TIGER KTOP30	8835	0.00%	0	N/A	N/A
1789	히어로즈 TDF2040액티브	10720	0.00%	0	N/A	N/A
1790	KBSTAR 주식혼합	37510	0.00%	0	N/A	N/A
1791	KB 레버리지 FANG 플러스 ETN(H)	15000	-1.02%	1	N/A	N/A
1792	TRUE 인버스 2X HSCEI ETN(H)	7485	0.00%	0	N/A	N/A
1793	ARIRANG KS로우사이즈가중TR	14955	+0.07%	1	N/A	N/A
1794	마이다스 200커버드콜5%OTM	12455	-0.12%	18	N/A	N/A
1795	KB 레버리지 구리 선물 ETN(H)	14925	0.00%	0	N/A	N/A
1796	KOSEF 200선물레버리지	14055	-0.57%	5	N/A	N/A
1797	KBSTAR 모멘텀밸류	13515	-0.07%	1	N/A	N/A
1798	KOSEF 차이나A50커넥트MSCI	9280	0.00%	0	N/A	N/A
1799	대신 S&P WTI원유 선물 ETN	7415	-0.87%	2	N/A	N/A
1800	KOSEF 차이나A50커넥트레버리지MSCI(합성H)	9860	0.00%	0	N/A	N/A
1801	ACE 스마트퀄리티	14775	+0.14%	10	N/A	N/A
1802	히어로즈 TDF2030액티브	10550	0.00%	0	N/A	N/A
1803	TIGER 의료기기	14680	-0.44%	36	N/A	N/A
1804	TIGER 로우볼	11470	0.00%	0	N/A	N/A
1805	SOL KRX기후변화솔루션	12215	+0.41%	243	N/A	N/A
1806	남선알미우	23800	0.00%	2	100.00	N/A
1807	HANARO Fn K-푸드	9750	0.00%	0	N/A	N/A
1808	QV US 500 ETN(H)	10435	0.00%	0	N/A	N/A
1809	ACE 중국과창판STAR50	8105	-1.76%	130	N/A	N/A
1810	KODEX TSE일본리츠(H)	12140	+0.33%	40	N/A	N/A
1811	KODEX 200 중소형	12135	0.00%	0	N/A	N/A
1812	HANARO 미국S&P500	10370	+0.05%	1	N/A	N/A
1813	KODEX Fn멀티팩터	12085	0.00%	0	N/A	N/A
1814	KOSEF 차이나A50커넥트인버스MSCI(합성 H)	9645	0.00%	0	N/A	N/A
1815	SOL 한국형글로벌전기차&2차전지액티브	9775	-0.66%	390	N/A	N/A
1816	신한 레버리지 10년 국채선물 ETN	10315	0.00%	0	N/A	N/A
1817	코리아써키트2우B	9190	0.00%	106	3.66	N/A
1818	메리츠 레버리지 미국채10년 ETN(H)	7200	+0.91%	6154	N/A	N/A
1819	TIGER 경기방어채권혼합	8970	-0.22%	3	N/A	N/A
1820	SOL 2차전지소부장Fn	8970	+0.06%	121200	N/A	N/A
1821	태영건설우	5510	-1.61%	87	3.53	N/A
1822	ACE 코스닥(합성)	11940	0.00%	0	N/A	N/A
1823	TIGER 코스피중형주	14325	0.00%	0	N/A	N/A
1824	ACE 스마트로우볼	14300	-0.07%	10	N/A	N/A
1825	ACE 베트남VN30선물블룸버그레버리지(H)	8920	+2.53%	81	N/A	N/A
1826	KODEX TDF2040액티브	10930	-0.23%	12	N/A	N/A
1827	KBSTAR 국채30년레버리지KAP(합성)	20200	+0.85%	101	N/A	N/A
1828	TIGER MSCI KOREA ESG유니버설	9795	0.00%	0	N/A	N/A
1829	대신 인버스 철광석 선물 ETN(H) B	7040	+1.81%	72	N/A	N/A
1830	마이티 코스피100	25135	0.00%	0	N/A	N/A
1831	KOSEF 차이나내수소비TOP CSI	9370	-0.85%	159	N/A	N/A
1832	HANARO 원자력iSelect	10760	-2.40%	5852	N/A	N/A
1833	KBSTAR 200에너지화학	10915	-0.68%	50	N/A	N/A
1834	KB 인버스 KOSDAQ150 선물 ETN	9965	+0.81%	3	N/A	N/A
1835	KBSTAR 글로벌농업경제MV	9965	-0.75%	1	N/A	N/A
1836	파워 고배당저변동성	28880	-0.53%	2	N/A	N/A
1837	ACE 스마트모멘텀	13855	-0.18%	10	N/A	N/A
1838	대신 천연가스 선물 ETN(H)	6925	-1.84%	105	N/A	N/A
1839	KB 인버스 2X 은 선물 ETN(H)	13815	0.00%	0	N/A	N/A
1840	신한 인버스 2X 10년 국채선물 ETN	9860	0.00%	0	N/A	N/A
1841	KODEX 한중반도체(합성)	11400	0.00%	0	N/A	N/A
1842	KODEX 미국채울트라30년선물인버스(H)	9760	-0.61%	10	N/A	N/A
1843	KBSTAR V&S셀렉트밸류	13625	+0.26%	1	N/A	N/A
1844	KBSTAR 글로벌데이터센터리츠나스닥(합성)	10470	0.00%	0	N/A	N/A
1845	TIGER 코스닥150IT	14150	-0.04%	16	N/A	N/A
1846	HANARO Fn친환경에너지	9700	-0.46%	208	N/A	N/A
1847	HANARO 글로벌신재생에너지MSCI(합성)	9680	0.00%	0	N/A	N/A
1848	동부건설우	29950	-0.33%	16	17.24	N/A
1849	KODEX MSCI모멘텀	11185	0.00%	0	N/A	N/A
1850	신한 인버스 2X S&P500 선물 ETN	3355	+2.29%	2453	N/A	N/A
1851	한양증권우	12690	0.00%	0	7.00	N/A
1852	HANARO KRX기후변화솔루션	12090	+0.67%	1	N/A	N/A
1853	WOORI AI ESG액티브	8310	+0.18%	5	N/A	N/A
1854	KBSTAR 차이나항셍테크	5510	0.00%	10	N/A	N/A
1855	KODEX 국채선물10년인버스	52435	0.00%	0	N/A	N/A
1856	ARIRANG 코스피	26355	+0.30%	1	N/A	N/A
1857	ACE 미국스팩&IPO INDXX	5480	0.00%	0	N/A	N/A
1858	대원전선우	2505	-4.39%	763	139.17	N/A
1859	TIGER 200커뮤니케이션서비스	18180	-0.33%	163	N/A	N/A
1860	ARIRANG KS밸류가중TR	14490	0.00%	1	N/A	N/A
1861	HANARO 농업융복합산업	11840	0.00%	0	N/A	N/A
1862	KODEX 경기소비재	9235	-0.43%	22	N/A	N/A
1863	크라운해태홀딩스우	10750	0.00%	0	19.87	N/A
1864	깨끗한나라우	17590	0.00%	0	-228.44	N/A
1865	KBSTAR 5대그룹주	6435	+0.08%	90	N/A	N/A
1866	KB 레버리지 KRX 리츠 TOP 10 ETN	6410	0.00%	0	N/A	N/A
1867	KOSEF 코스닥150선물레버리지	4670	-0.64%	1356	N/A	N/A
1868	ACE 일본TOPIX인버스(합성 H)	3725	+0.81%	28	N/A	N/A
1869	KB KOSDAQ 150 선물 ETN	9045	+0.06%	2	N/A	N/A
1870	HANARO 고배당	11490	0.00%	27	N/A	N/A
1871	KODEX 국채선물3년인버스	52365	0.00%	0	N/A	N/A
1872	TIGER 200 산업재	6510	0.00%	0	N/A	N/A
1873	ACE 스마트하이베타	12470	+0.12%	10	N/A	N/A
1874	금호건설우	21250	+0.71%	5	37.28	N/A
1875	노루페인트우	13380	0.00%	2	23.72	N/A
1876	금강공업우	10500	-0.28%	4	6.17	N/A
1877	ACE Fn성장소비주도주	6190	-0.24%	55	N/A	N/A
1878	미래에셋 S&P 2X 천연가스 선물 ETN(H)	1375	-3.51%	12743	N/A	N/A
1879	삼성 HSCEI ETN(H)	6150	0.00%	0	N/A	N/A
1880	SOL KEDI메가테크액티브	12295	+0.04%	149	N/A	N/A
1881	TIGER 모멘텀	23635	+0.02%	10	N/A	N/A
1882	TIGER 차이나항셍25	13645	-0.26%	64	N/A	N/A
1883	ARIRANG 신흥국MSCI인버스(합성 H)	11720	0.00%	0	N/A	N/A
1884	HANARO KRX300	15130	0.00%	0	N/A	N/A
1885	ARIRANG 심천차이넥스트(합성)	10085	0.00%	0	N/A	N/A
1886	KBSTAR 200고배당커버드콜ATM	7510	-0.46%	231	N/A	N/A
1887	HANARO Fn5G산업	10910	+0.18%	40	N/A	N/A
1888	하이트진로홀딩스우	12700	0.00%	7	9.98	N/A
1889	ARIRANG KS모멘텀가중TR	13250	-0.15%	1	N/A	N/A
1890	ARIRANG KS로우볼가중TR	11895	+0.04%	1	N/A	N/A
1891	SK네트웍스우	52100	-2.07%	10	149.71	N/A
1892	ARIRANG 글로벌MSCI(합성 H)	15135	-2.61%	45	N/A	N/A
1893	ARIRANG K-유니콘투자기업액티브	9800	-0.20%	3	N/A	N/A
1894	KB KOSPI 200 선물 ETN	8395	-0.89%	2	N/A	N/A
1895	TIGER 200커버드콜5%OTM	11730	-0.21%	20	N/A	N/A
1896	히어로즈 글로벌리츠이지스액티브	9000	0.00%	0	N/A	N/A
1897	TIGER 200 경기소비재	16100	+1.26%	89	N/A	N/A
1898	WOORI 200	32930	0.00%	0	N/A	N/A
1899	현대비앤지스틸우	51700	0.00%	0	30.15	N/A
1900	ARIRANG 단기채권액티브	108620	0.00%	0	N/A	N/A
1901	KODEX 차이나메타버스액티브	9355	+0.32%	2	N/A	N/A
1902	KOSEF SK그룹대표주	10195	0.00%	0	N/A	N/A
1903	KODEX K-이노베이션액티브	10195	0.00%	58	N/A	N/A
1904	계양전기우	4795	-1.74%	682	-6.64	N/A
1905	KBSTAR 중소형고배당	11090	0.00%	0	N/A	N/A
1906	MASTER 테크미디어텔레콤액티브	7890	0.00%	0	N/A	N/A
1907	KBSTAR 수출주	11040	+0.32%	1	N/A	N/A
1908	SOL 한국형글로벌플랫폼&메타버스액티브	9840	-1.30%	3000	N/A	N/A
1909	KBSTAR 헬스케어	10975	-0.81%	249	N/A	N/A
1910	HANARO 글로벌백신치료제MSCI	10950	0.00%	0	N/A	N/A
1911	ACE 필리핀MSCI(합성)	13560	+0.18%	7	N/A	N/A
1912	TIGER 라틴35	3860	-0.90%	73	N/A	N/A
1913	ARIRANG 스마트베타Quality채권혼합	10705	-0.37%	10	N/A	N/A
1914	ACE 국채선물10년인버스	106885	0.00%	0	N/A	N/A
1915	ARIRANG KS퀄리티가중TR	13350	+0.26%	1	N/A	N/A
1916	HK 베스트일레븐액티브	7540	0.00%	0	N/A	N/A
1917	ACE 국채선물3년인버스	105245	0.00%	0	N/A	N/A
1918	노루홀딩스우	21500	-1.38%	70	11.63	N/A
1919	TRUE 인버스 나스닥 100 ETN	5230	+0.97%	3956	N/A	N/A
1920	TIGER 200에너지화학레버리지	11585	-1.24%	35	N/A	N/A
1921	WOORI 미국S&P우주항공&디펜스	10425	-0.14%	7	N/A	N/A
1922	KBSTAR TDF2040액티브	10405	0.00%	0	N/A	N/A
1923	KBSTAR TDF2030액티브	10365	+0.19%	1	N/A	N/A
1924	KBSTAR TDF2050액티브	10365	0.00%	0	N/A	N/A
1925	삼성 항셍테크 ETN(H)	5180	0.00%	0	N/A	N/A
1926	ACE 주주환원가치주액티브	10355	-0.72%	8	N/A	N/A
1927	ARIRANG 코스닥150	12930	+1.09%	1	N/A	N/A
1928	서울식품우	2310	0.00%	0	1,155.00	N/A
1929	미래에셋 인버스 전기전자 Core5 ETN	2560	0.00%	0	N/A	N/A
1930	HANARO 미국메타버스iSelect	9300	0.00%	0	N/A	N/A
1931	KOSEF 미국ETF산업STOXX	10190	-1.12%	5	N/A	N/A
1932	KBSTAR 200IT	13370	0.00%	0	N/A	N/A
1933	WOORI 미국S&P500	10150	-0.68%	97	N/A	N/A
1934	TIGER 코스피대형주	12535	0.00%	0	N/A	N/A
1935	TIGER 증권	3850	-1.28%	36	N/A	N/A
1936	CJ씨푸드1우	24900	0.00%	0	121.46	N/A
1937	HANARO 200선물인버스	10880	+0.28%	187	N/A	N/A
1938	성문전자우	8160	0.00%	0	80.00	N/A
1939	ARIRANG 200동일가중	9760	+0.21%	1	N/A	N/A
1940	ACE Fn5G플러스	6915	+0.44%	10	N/A	N/A
1941	KODEX MSCI퀄리티	8050	0.00%	0	N/A	N/A
1942	신한 인버스 2X 금 선물 ETN	4800	0.00%	7763	N/A	N/A
1943	TIGER 지주회사	9520	-0.47%	2	N/A	N/A
1944	ARIRANG 코스닥150선물인버스	6730	+0.30%	16248	N/A	N/A
1945	KBSTAR 코스닥150선물인버스	4480	+0.67%	10139	N/A	N/A
1946	KOSEF 릭소글로벌디지털경제MSCI	7805	0.00%	0	N/A	N/A
1947	KBSTAR 200철강소재	8975	-0.94%	630	N/A	N/A
1948	유유제약2우B	14250	0.00%	0	-47.19	N/A
1949	KBSTAR Fn K-뉴딜디지털플러스	9270	0.00%	0	N/A	N/A
1950	KODEX 멀티에셋하이인컴(H)	9180	0.00%	0	N/A	N/A
1951	히어로즈 리츠이지스액티브	7040	0.00%	0	N/A	N/A
1952	KOSEF 코스닥150선물인버스	7745	+0.06%	7544	N/A	N/A
1953	흥국화재우	5930	0.00%	0	2.62	N/A
1954	KODEX MSCI EM선물(H)	7585	-0.33%	140	N/A	N/A
1955	진흥기업우B	5300	0.00%	0	15.68	N/A
1956	KBSTAR 팔라듐선물(H)	8200	-2.32%	232	N/A	N/A
1957	HANARO Fn골프테마	6400	0.00%	0	N/A	N/A
1958	SOL 차이나강소기업CSI500(합성 H)	4960	+0.20%	3	N/A	N/A
1959	KBSTAR Fn창업투자회사	6370	0.00%	0	N/A	N/A
1960	ARIRANG 글로벌D램반도체iSelect	11130	0.00%	0	N/A	N/A
1961	KOSEF 200선물인버스	6085	+0.08%	1322	N/A	N/A
1962	KBSTAR 200중공업	10080	-1.56%	206	N/A	N/A
1963	KBSTAR 차이나H선물인버스(H)	12670	0.00%	0	N/A	N/A
1964	ARIRANG K리츠Fn	7380	0.00%	2	N/A	N/A
1965	MASTER 스마트커머스액티브	7350	0.00%	0	N/A	N/A
1966	QV 인버스 레버리지 S&P500 ETN	2190	+3.06%	5	N/A	N/A
1967	ACE 차이나항셍테크	5445	-0.37%	3120	N/A	N/A
1968	HK 하이볼액티브	7805	0.00%	0	N/A	N/A
1969	ARIRANG 코스피중형주	10575	+0.19%	1	N/A	N/A
1970	마이티 200커버드콜ATM레버리지	7030	0.00%	0	N/A	N/A
1971	미래에셋 인버스 원유선물혼합 ETN(H)	4145	+1.84%	2	N/A	N/A
1972	ARIRANG 중형주저변동50	10325	-0.05%	1	N/A	N/A
1973	하나 블룸버그 2X 천연가스 선물 ETN(H)	1370	-3.86%	13	N/A	N/A
1974	ARIRANG 글로벌수소&차세대연료전지MV	6820	-3.26%	1211	N/A	N/A
1975	KODEX 퀄리티Plus	8160	0.00%	0	N/A	N/A
1976	TIGER 200 생활소비재	8425	-0.24%	7	N/A	N/A
1977	동양2우B	13090	0.00%	0	-727.22	N/A
1978	동양우	6480	0.00%	0	-360.00	N/A
1979	진흥기업2우B	13200	0.00%	0	39.05	N/A
1980	대신 S&P 2X 천연가스 선물 ETN	1265	-4.53%	462	N/A	N/A
1981	TIGER 금속선물(H)	6135	-2.00%	125	N/A	N/A
1982	KBSTAR KRX기후변화솔루션	12020	0.00%	0	N/A	N/A
1983	ARIRANG 글로벌희토류전략자원기업MV	7915	-1.43%	801	N/A	N/A
1984	KBSTAR Fn플랫폼테마	6840	-0.07%	2	N/A	N/A
1985	HK S&P코리아로우볼	11740	0.00%	0	N/A	N/A
1986	TIGER 방송통신	7585	-0.26%	32	N/A	N/A
1987	ACE 인버스	5800	+0.17%	597	N/A	N/A
1988	TRUE 레버리지 HSCEI ETN(H)	3445	0.00%	0	N/A	N/A
1989	KODEX 골드선물인버스(H)	6640	0.00%	0	N/A	N/A
1990	KBSTAR 200금융	8125	-0.55%	1	N/A	N/A
1991	KBSTAR 200경기소비재	10140	+1.60%	1	N/A	N/A
1992	HANARO 코스닥150선물레버리지	9360	-0.53%	116	N/A	N/A
1993	ARIRANG 주도업종	9055	+0.50%	23	N/A	N/A
1994	KBSTAR 우량업종	10360	-0.62%	4	N/A	N/A
1995	삼성 레버리지 HSCEI ETN(H)	3030	0.00%	0	N/A	N/A
1996	ACE 싱가포르리츠채권혼합모닝스타	9750	+0.52%	1	N/A	N/A
1997	KBSTAR 글로벌원자력iSelect	9690	0.00%	0	N/A	N/A
1998	KBSTAR 미국장기국채선물인버스(H)	9465	0.00%	0	N/A	N/A
1999	ARIRANG 글로벌인공지능산업MV	9350	-0.74%	72	N/A	N/A
2000	TIGER KRX BBIG K-뉴딜레버리지	2950	0.00%	1	N/A	N/A
2001	메리츠 블룸버그 2X 천연가스 선물 ETN(H)	1370	-4.20%	13948	N/A	N/A
2002	ARIRANG 국채선물3년	53295	0.00%	0	N/A	N/A
2003	흥국화재2우B	16650	0.00%	0	7.35	N/A
2004	KBSTAR 미국장기국채선물인버스2X(합성 H)	8455	-0.35%	20	N/A	N/A
2005	신한 인버스 브렌트원유 선물 ETN(H)	2505	+0.40%	5	N/A	N/A
2006	KBSTAR 팔라듐선물인버스(H)	4795	+1.37%	13	N/A	N/A
2007	ARIRANG TDF2060액티브	10700	0.00%	0	N/A	N/A
2008	ARIRANG 미국대체투자Top10MV	11160	0.00%	0	N/A	N/A
2009	ARIRANG TDF2040액티브	10460	0.00%	0	N/A	N/A
2010	ARIRANG KRX300헬스케어	8325	-1.42%	24	N/A	N/A
2011	KB 레버리지 KRX BBIG K-뉴딜 ETN	2155	0.00%	639	N/A	N/A
2012	KBSTAR 200건설	13225	+0.11%	1	N/A	N/A
2013	ARIRANG TDF2030액티브	10435	0.00%	0	N/A	N/A
2014	ARIRANG 탄소효율그린뉴딜	8255	-0.12%	8	N/A	N/A
2015	ARIRANG ESG우수기업	8200	-2.55%	180	N/A	N/A
2016	QV 블룸버그 2X 천연가스 선물 ETN(H)	1355	-5.24%	302	N/A	N/A
2017	ARIRANG TDF2050액티브	10525	0.00%	0	N/A	N/A
2018	KBSTAR 200생활소비재	6355	-0.31%	11	N/A	N/A
2019	KBSTAR 200커뮤니케이션서비스	11400	+0.04%	7	N/A	N/A
2020	KBSTAR 200산업재	12075	-0.29%	11	N/A	N/A
